aX,aY,aZ,gX,gY,gZ
-0.574,0.542,-0.643,4.7,1.709,3.662
-0.578,0.535,-0.647,4.333,0.61,3.967
-0.588,0.532,-0.654,3.906,-0.671,4.761
-0.597,0.529,-0.662,3.479,-1.221,5.31
-0.603,0.525,-0.667,3.296,-1.343,5.188
-0.606,0.521,-0.67,2.869,-1.282,4.944
-0.607,0.518,-0.674,2.136,-1.099,4.578
-0.604,0.516,-0.68,1.038,-0.61,3.906
-0.6,0.512,-0.683,0.427,-0.366,3.357
-0.594,0.506,-0.685,0.366,-0.122,2.991
-0.591,0.499,-0.684,0.183,0.122,2.808
-0.587,0.495,-0.681,-0.061,-0.122,2.869
-0.583,0.492,-0.681,-0.427,-0.61,2.563
-0.582,0.488,-0.681,-0.305,-1.282,2.197
-0.58,0.49,-0.683,-0.61,-1.953,2.075
-0.578,0.493,-0.691,-1.221,-2.93,1.892
-0.578,0.497,-0.706,-1.099,-3.784,1.648
-0.581,0.5,-0.717,-0.671,-3.906,1.648
-0.583,0.504,-0.725,-0.427,-3.479,1.587
-0.582,0.505,-0.732,-0.061,-2.747,1.465
-0.58,0.505,-0.733,0.183,-1.831,1.404
-0.577,0.502,-0.732,0.488,-0.916,1.282
-0.572,0.496,-0.728,0.732,-0.061,1.221
-0.568,0.488,-0.719,0.977,0.793,1.404
-0.563,0.482,-0.709,0.854,1.587,1.343
-0.557,0.481,-0.7,0.549,2.197,1.221
-0.554,0.483,-0.695,0.305,2.38,0.977
-0.554,0.484,-0.694,-0.061,2.197,0.61
-0.559,0.487,-0.698,0,1.892,0.305
-0.566,0.487,-0.705,0,1.221,-0.183
-0.574,0.491,-0.708,0.427,1.038,-0.671
-0.58,0.495,-0.712,0.671,1.343,-0.793
-0.584,0.497,-0.714,0.549,2.197,-1.038
-0.586,0.494,-0.714,0.916,2.808,-1.221
-0.589,0.49,-0.709,1.221,4.028,-1.343
-0.585,0.491,-0.701,1.282,5.188,-1.465
-0.582,0.496,-0.696,1.221,6.042,-1.404
-0.579,0.494,-0.69,1.465,6.042,-1.526
-0.58,0.499,-0.688,2.014,6.042,-1.404
-0.582,0.503,-0.682,2.014,5.859,-0.916
-0.584,0.512,-0.682,2.258,6.165,-0.061
-0.59,0.516,-0.677,2.808,5.981,0.488
-0.598,0.52,-0.67,3.296,5.249,1.099
-0.604,0.518,-0.663,3.784,4.456,1.709
-0.61,0.513,-0.657,3.906,3.479,2.075
-0.618,0.511,-0.657,4.089,2.441,2.625
-0.621,0.507,-0.657,4.089,2.075,2.93
-0.625,0.504,-0.656,3.784,1.709,2.625
-0.628,0.502,-0.658,3.784,1.343,1.953
-0.628,0.502,-0.658,2.991,1.099,1.343
-0.627,0.504,-0.657,2.014,0.916,0.732
-0.626,0.506,-0.659,1.587,1.038,0.122
-0.621,0.509,-0.658,1.465,1.099,-0.366
-0.619,0.511,-0.656,1.282,0.854,-0.671
-0.614,0.51,-0.654,1.16,0.244,-0.977
-0.612,0.511,-0.653,0.977,-0.488,-0.977
-0.611,0.512,-0.651,1.16,-1.343,-0.977
-0.615,0.514,-0.652,0.916,-2.075,-0.732
-0.618,0.513,-0.651,0.916,-2.93,-0.183
-0.618,0.513,-0.649,1.16,-3.601,0.122
-0.619,0.509,-0.647,1.343,-4.333,0.183
-0.619,0.508,-0.65,0.916,-5.005,0.122
-0.618,0.505,-0.655,0.427,-5.615,-0.244
0.048,1.481,-0.663,10.132,37.292,-80.872
-0.085,1.842,-0.784,20.874,10.437,-83.557
-0.329,2.064,-1.036,29.968,-29.114,-91.125
-0.601,2.267,-1.308,36.987,-80.75,-105.652
-0.885,2.435,-1.661,38.635,-126.709,-123.108
-1.132,2.529,-1.991,27.344,-154.724,-145.264
-1.342,2.542,-2.25,11.963,-159.18,-175.11
-1.364,2.395,-2.395,-3.845,-143.677,-215.576
-1.337,2.242,-2.345,-28.32,-119.751,-261.169
-1.242,2.055,-2.156,-59.814,-95.459,-308.228
-1.108,1.911,-1.89,-96.375,-74.158,-349.243
-0.991,1.846,-1.613,-137.756,-63.782,-375.916
-0.93,1.796,-1.401,-176.819,-67.2,-383.118
-0.953,1.718,-1.218,-202.209,-83.801,-372.498
-0.999,1.558,-1.029,-212.769,-106.506,-347.473
-1.068,1.33,-0.853,-214.539,-127.747,-314.209
-1.15,1.058,-0.683,-212.952,-143.677,-281.311
-1.246,0.785,-0.506,-211.792,-151.978,-257.324
-1.32,0.513,-0.305,-211.121,-152.283,-244.019
-1.356,0.254,-0.08,-211.914,-146.484,-240.417
-1.373,0.027,0.141,-217.163,-138.672,-243.469
-1.347,-0.138,0.329,-227.295,-129.822,-249.207
-1.281,-0.262,0.469,-238.647,-124.39,-254.089
-1.193,-0.357,0.581,-246.643,-127.075,-255.554
-1.071,-0.459,0.664,-246.277,-137.512,-250.854
-0.932,-0.579,0.697,-238.098,-152.161,-240.051
-0.825,-0.7,0.652,-227.539,-169.25,-225.403
-0.665,-0.755,0.551,-215.942,-183.899,-206.482
-0.5,-0.81,0.441,-202.393,-194.336,-184.387
-0.334,-0.858,0.353,-186.646,-202.209,-159.119
-0.161,-0.903,0.289,-166.992,-205.2,-128.784
0.015,-0.983,0.239,-143.921,-204.285,-94.727
0.19,-1.084,0.182,-120.117,-200.134,-58.777
0.353,-1.183,0.103,-95.947,-193.542,-24.963
0.511,-1.299,0.027,-73.12,-184.631,3.54
0.656,-1.396,-0.04,-52.185,-174.683,24.17
0.786,-1.459,-0.104,-33.203,-164.795,34.607
0.899,-1.446,-0.148,-18.372,-153.931,35.645
0.999,-1.384,-0.186,-9.766,-140.625,29.114
1.094,-1.262,-0.233,-5.371,-125.366,18.188
1.195,-1.085,-0.318,-3.967,-106.384,6.714
1.283,-0.89,-0.412,-5.066,-85.388,-3.662
1.396,-0.71,-0.516,-6.104,-63.66,-10.254
1.469,-0.386,-0.612,-5.92,-44.373,-10.376
1.389,-0.229,-0.628,-2.991,-29.907,-5.127
1.415,-0.15,-0.663,6.714,-8.728,0.183
1.396,-0.099,-0.61,18.616,3.052,8.423
1.285,-0.051,-0.53,29.968,7.507,23.254
1.178,-0.074,-0.447,40.222,13.306,38.391
1.073,-0.11,-0.399,44.189,19.775,50.537
0.955,-0.146,-0.4,42.053,24.536,58.655
0.827,-0.177,-0.387,38.269,26.611,62.5
0.735,-0.2,-0.367,34.973,28.992,62.5
0.666,-0.235,-0.35,30.884,31.982,58.533
0.62,-0.245,-0.329,24.414,32.227,53.467
0.618,-0.251,-0.334,17.639,31.372,48.95
0.622,-0.255,-0.376,13.062,27.71,43.64
0.613,-0.256,-0.434,12.085,21.545,37.842
0.63,-0.277,-0.49,14.099,16.357,31.982
0.652,-0.29,-0.545,16.296,13.489,27.222
0.685,-0.301,-0.584,18.066,12.329,21.912
0.735,-0.306,-0.614,19.47,13.672,17.151
0.779,-0.298,-0.642,21.851,16.663,13.672
0.823,-0.291,-0.65,25.879,19.409,10.193
0.861,-0.281,-0.645,30.701,22.522,7.507
0.896,-0.264,-0.648,35.278,26.794,5.371
0.922,-0.251,-0.649,39.673,31.006,3.54
0.939,-0.238,-0.633,44.8,35.095,2.686
0.955,-0.223,-0.616,49.194,39.124,2.686
0.966,-0.203,-0.599,53.04,43.274,3.296
0.964,-0.179,-0.596,55.969,47.18,4.578
0.956,-0.148,-0.597,59.265,51.025,6.592
0.942,-0.135,-0.594,63.416,55.725,8.545
0.925,-0.123,-0.584,67.139,61.401,10.681
0.912,-0.12,-0.56,70.374,68.237,13.977
0.918,-0.116,-0.549,72.266,75.867,17.456
0.895,-0.095,-0.538,72.815,82.031,21.179
0.87,-0.074,-0.523,73.242,87.646,22.827
0.847,-0.06,-0.506,73.975,93.75,23.987
0.82,-0.037,-0.485,74.951,99.487,25.208
0.82,-0.045,-0.462,76.355,105.103,25.635
0.815,-0.043,-0.446,76.355,109.009,26.367
0.795,-0.036,-0.445,74.89,110.657,27.527
0.762,-0.031,-0.442,73.486,111.267,27.222
0.748,-0.025,-0.458,71.838,113.037,25.024
0.721,-0.026,-0.469,69.702,114.624,21.057
0.689,-0.02,-0.484,67.749,116.089,17.7
0.666,-0.002,-0.501,65.369,120.422,15.442
0.651,0.012,-0.52,62.5,126.404,13.794
0.627,0.033,-0.542,59.875,131.897,13.977
0.587,0.046,-0.568,59.204,136.597,16.235
0.54,0.052,-0.576,61.523,140.259,19.592
0.508,0.049,-0.564,64.148,144.226,24.536
0.486,0.041,-0.539,65.552,147.522,30.273
0.456,0.032,-0.523,65.796,150.146,36.011
0.436,0.025,-0.516,65.857,152.405,40.771
0.42,0.011,-0.509,66.406,154.175,44.495
0.393,0.009,-0.512,67.261,154.297,47.852
0.35,0.015,-0.526,67.871,153.687,52.063
0.295,0.024,-0.568,69.275,152.344,57.983
0.241,0.042,-0.612,73.12,150.513,65.125
0.183,0.061,-0.635,80.566,147.522,73.669
0.124,0.068,-0.644,89.05,145.203,83.374
0.085,0.071,-0.638,96.558,143.982,92.957
0.045,0.074,-0.628,101.685,144.531,101.868
0.005,0.097,-0.611,104.248,145.813,109.253
-0.037,0.132,-0.611,105.164,146.851,114.563
-0.088,0.173,-0.614,107.056,145.691,118.835
-0.138,0.209,-0.59,111.45,141.479,123.291
-0.198,0.216,-0.566,116.943,136.169,127.319
-0.265,0.241,-0.541,120.544,130.249,131.714
-0.316,0.263,-0.531,121.338,124.939,135.498
-0.377,0.297,-0.561,119.995,118.774,136.536
-0.436,0.324,-0.608,119.385,111.206,134.644
-0.507,0.361,-0.657,121.216,103.027,130.737
-0.565,0.416,-0.693,123.108,96.252,124.39
-0.639,0.464,-0.722,123.596,92.468,116.455
-0.688,0.534,-0.739,121.582,91.248,108.887
-0.72,0.607,-0.73,117.737,92.896,101.624
-0.69,0.708,-0.667,107.544,97.595,90.942
-0.644,0.767,-0.663,102.722,95.886,88.013
-0.609,0.811,-0.677,99.67,88.806,83.252
-0.597,0.858,-0.723,97.839,77.881,77.271
-0.604,0.914,-0.784,96.13,65.552,70.862
-0.625,0.971,-0.855,94.421,54.382,63.843
-0.645,1.021,-0.92,92.041,45.715,56.213
-0.654,1.067,-0.984,88.135,40.161,49.011
-0.646,1.114,-1.046,83.74,36.743,42.725
-0.663,1.147,-1.084,80.322,33.142,36.621
-0.694,1.206,-1.105,77.576,30.09,32.654
-0.682,1.209,-1.087,75.5,28.992,30.212
-0.677,1.242,-1.078,71.655,28.748,28.076
-0.661,1.278,-1.052,65.186,27.1,25.024
-0.675,1.32,-1.026,57.312,22.766,19.653
-0.675,1.363,-0.994,47.729,17.639,12.695
-0.667,1.402,-0.989,37.842,11.902,6.165
-0.638,1.444,-0.997,28.748,3.174,-0.366
-0.642,1.478,-0.999,19.714,-12.634,-8.484
-0.634,1.492,-1.018,11.536,-27.893,-17.334
-0.615,1.479,-1.035,3.235,-39.368,-26.917
-0.579,1.458,-1.055,-7.507,-51.086,-40.344
-0.554,1.418,-1.076,-18.188,-62.866,-54.993
-0.504,1.377,-1.11,-27.405,-74.158,-69.092
-0.471,1.366,-1.133,-36.804,-84.656,-82.336
-0.402,1.341,-1.173,-45.654,-93.506,-95.581
-0.386,1.339,-1.23,-54.443,-102.295,-106.873
-0.376,1.328,-1.271,-61.584,-110.474,-116.821
-0.356,1.302,-1.307,-66.711,-114.502,-124.878
-0.352,1.288,-1.309,-73.608,-116.821,-131.897
-0.356,1.266,-1.299,-81.97,-118.408,-137.268
-0.36,1.209,-1.26,-88.135,-118.469,-141.296
-0.338,1.158,-1.229,-92.834,-117.065,-143.921
-0.316,1.105,-1.198,-98.816,-118.408,-146.362
-0.318,1.062,-1.186,-104.553,-124.939,-149.292
-0.324,1.035,-1.178,-109.436,-135.071,-154.541
-0.344,1.006,-1.18,-114.319,-146.484,-161.56
-0.375,0.989,-1.151,-118.591,-157.654,-169.373
-0.371,0.931,-1.148,-122.498,-165.283,-178.955
-0.368,0.894,-1.125,-127.197,-171.692,-187.439
-0.36,0.85,-1.045,-131.897,-177.368,-195.435
-0.351,0.816,-0.949,-137.634,-179.565,-203.003
-0.335,0.784,-0.817,-146.973,-178.101,-208.313
-0.327,0.759,-0.732,-156.799,-178.101,-209.351
-0.342,0.744,-0.655,-162.72,-181.519,-205.994
-0.364,0.7,-0.556,-164.124,-186.035,-201.233
-0.377,0.619,-0.443,-163.33,-188.354,-194.336
-0.368,0.523,-0.316,-163.391,-188.66,-185.486
-0.355,0.428,-0.198,-164.368,-188.232,-174.744
-0.338,0.329,-0.094,-163.757,-189.453,-163.513
-0.334,0.202,-0.005,-159.119,-193.97,-152.649
-0.338,0.074,0.066,-152.71,-198.853,-141.907
-0.327,-0.062,0.133,-147.583,-200.928,-131.592
-0.29,-0.195,0.171,-143.799,-200.195,-121.46
-0.248,-0.317,0.208,-140.198,-199.402,-110.229
-0.178,-0.439,0.234,-135.193,-197.815,-98.511
-0.089,-0.572,0.263,-127.197,-195.068,-85.693
0.008,-0.695,0.285,-115.662,-190.552,-72.632
0.106,-0.809,0.284,-104.553,-182.678,-59.204
0.208,-0.9,0.284,-94.604,-171.936,-46.814
0.346,-0.959,0.278,-85.022,-158.813,-37.842
0.479,-1.003,0.269,-77.637,-144.409,-33.386
0.631,-1.004,0.246,-72.266,-129.089,-31.921
0.815,-0.978,0.208,-68.359,-112.488,-33.447
0.996,-0.899,0.114,-66.65,-96.741,-36.377
1.172,-0.779,-0.011,-64.026,-82.642,-40.283
1.327,-0.642,-0.17,-62.073,-68.787,-43.091
1.42,-0.486,-0.343,-59.937,-54.504,-40.894
1.412,-0.393,-0.484,-54.382,-38.818,-34.424
1.458,-0.272,-0.583,-46.509,-22.644,-26.123
1.474,-0.172,-0.657,-40.894,-4.822,-8.667
1.433,-0.114,-0.7,-31.433,8.057,12.024
1.368,-0.11,-0.681,-18.127,18.616,32.471
1.266,-0.137,-0.626,-7.263,27.222,49.622
1.189,-0.149,-0.595,-1.831,34.973,63.354
1.068,-0.137,-0.551,-0.671,39.917,74.219
0.92,-0.187,-0.522,-1.526,42.053,74.951
0.837,-0.253,-0.487,-1.77,44.006,66.223
0.769,-0.245,-0.462,-3.357,43.335,58.105
0.712,-0.198,-0.469,-6.47,39.856,50.598
0.681,-0.158,-0.506,-8.667,36.072,42.053
0.664,-0.123,-0.547,-8.057,32.288,34.546
0.671,-0.104,-0.577,-6.409,27.893,29.236
0.684,-0.085,-0.586,-5.798,21.851,25.696
0.702,-0.068,-0.593,-5.432,15.686,23.56
0.741,-0.069,-0.609,-3.967,10.681,21.912
0.785,-0.059,-0.62,-1.16,6.104,21.79
0.814,-0.063,-0.608,1.77,2.014,22.278
0.835,-0.085,-0.604,4.028,0,21.301
0.876,-0.107,-0.604,5.615,0.671,18.616
0.865,-0.108,-0.61,6.775,1.526,17.822
0.931,-0.094,-0.617,8.789,4.944,17.639
0.953,-0.102,-0.612,10.376,6.47,14.648
0.941,-0.105,-0.597,12.329,5.92,10.62
0.948,-0.121,-0.579,15.625,8.362,8.057
0.943,-0.12,-0.567,17.09,11.78,6.165
0.936,-0.109,-0.563,17.273,15.991,4.395
0.929,-0.095,-0.561,18.005,20.63,3.235
0.919,-0.084,-0.557,19.714,25.33,2.747
0.905,-0.076,-0.547,21.729,30.09,2.563
0.897,-0.074,-0.53,23.499,34.912,3.601
0.904,-0.05,-0.52,24.536,39.307,7.568
0.891,-0.046,-0.516,25.269,43.03,10.925
0.871,-0.039,-0.517,26.733,46.326,14.526
0.872,-0.051,-0.51,29.785,50.598,18.433
0.882,-0.067,-0.513,32.654,54.749,21.79
0.862,-0.073,-0.511,33.875,56.641,25.024
0.832,-0.086,-0.512,33.997,59.204,27.71
0.814,-0.103,-0.517,33.997,63.293,28.625
0.808,-0.111,-0.517,34.424,68.359,27.588
0.795,-0.101,-0.522,34.18,72.51,25.33
0.788,-0.093,-0.521,33.936,77.332,23.071
0.783,-0.072,-0.513,33.63,81.848,22.034
0.771,-0.053,-0.514,34.485,86.548,21.851
0.781,-0.055,-0.512,36.682,91.125,23.804
0.764,-0.032,-0.526,38.635,94.482,27.222
0.739,-0.03,-0.537,40.466,95.642,28.87
0.706,-0.025,-0.551,42.542,96.741,30.273
0.685,-0.021,-0.552,44.556,97.534,30.64
-0.255,0.749,-1.092,19.226,29.053,37.659
-0.261,0.748,-1.112,17.09,28.076,36.804
-0.263,0.739,-1.117,15.198,28.564,36.255
-0.262,0.723,-1.117,13.306,28.87,35.095
-0.26,0.708,-1.098,11.658,27.893,34.058
-0.258,0.696,-1.094,9.705,25.269,33.081
-0.258,0.679,-1.094,8.423,20.447,31.738
-0.263,0.659,-1.108,8.728,14.16,28.809
-0.278,0.647,-1.129,9.094,7.385,24.292
-0.3,0.648,-1.151,8.301,1.282,17.883
-0.321,0.665,-1.187,6.958,-3.784,10.254
-0.337,0.698,-1.228,4.883,-8.728,1.282
-0.369,0.736,-1.275,3.357,-15.076,-8.301
-0.379,0.785,-1.314,2.014,-22.339,-16.907
-0.394,0.832,-1.36,0.793,-30.701,-26.672
-0.409,0.893,-1.4,-0.793,-41.077,-36.987
-0.427,0.938,-1.431,-2.93,-52.734,-48.218
-0.413,1,-1.468,-6.104,-65.063,-59.875
-0.397,1.054,-1.516,-10.803,-78.613,-73.669
-0.39,1.115,-1.576,-16.846,-93.445,-89.233
-0.375,1.18,-1.628,-24.109,-109.07,-106.812
-0.359,1.239,-1.661,-32.532,-123.84,-126.099
-0.34,1.283,-1.663,-42.053,-136.902,-145.447
-0.274,1.288,-1.648,-53.65,-146.545,-163.635
-0.187,1.288,-1.634,-68.848,-153.442,-179.443
-0.119,1.276,-1.628,-85.327,-161.865,-191.406
-0.107,1.288,-1.592,-98.389,-172.363,-200.134
-0.088,1.221,-1.509,-108.765,-181.519,-205.078
-0.06,1.158,-1.437,-117.859,-187.256,-205.627
-0.053,1.086,-1.35,-124.695,-193.97,-203.918
-0.072,0.995,-1.252,-128.418,-201.05,-203.003
-0.094,0.907,-1.119,-129.639,-205.566,-202.82
-0.139,0.812,-0.963,-131.042,-208.557,-202.454
-0.187,0.716,-0.785,-132.507,-209.778,-199.158
-0.228,0.618,-0.592,-133.179,-208.13,-194.519
-0.254,0.512,-0.414,-133.301,-204.102,-188.354
-0.297,0.444,-0.272,-132.751,-199.89,-179.81
-0.35,0.396,-0.143,-131.958,-197.388,-171.326
-0.396,0.34,-0.038,-132.69,-195.312,-165.344
-0.423,0.278,0.053,-135.071,-191.711,-161.865
-0.428,0.203,0.145,-138.916,-186.279,-159.912
-0.4,0.12,0.241,-143.311,-179.199,-157.41
-0.323,0.014,0.332,-146.912,-170.593,-152.039
-0.215,-0.106,0.419,-150.33,-162.842,-143.066
-0.083,-0.224,0.483,-152.222,-156.128,-130.31
0.068,-0.35,0.505,-151.672,-151.245,-116.638
0.22,-0.471,0.5,-146.973,-150.146,-104.797
0.354,-0.572,0.472,-139.893,-151.184,-93.567
0.483,-0.693,0.412,-133.728,-150.635,-81.238
0.611,-0.791,0.319,-128.174,-146.545,-66.528
0.734,-0.865,0.217,-121.399,-138.55,-50.354
0.837,-0.915,0.1,-114.319,-128.296,-34.973
0.921,-0.945,-0.029,-107.971,-115.906,-20.264
0.98,-0.962,-0.147,-99.792,-101.807,-7.263
1.01,-0.97,-0.236,-89.355,-86.609,4.15
1.034,-0.963,-0.304,-78.735,-69.824,14.526
1.059,-0.941,-0.358,-69.031,-52.124,23.315
1.085,-0.888,-0.409,-59.57,-35.095,30.029
1.1,-0.832,-0.449,-48.706,-20.752,34.607
1.086,-0.745,-0.469,-37.231,-9.399,37.842
1.042,-0.672,-0.454,-24.841,1.404,38.391
1.008,-0.584,-0.418,-13.611,13.062,37.292
0.992,-0.501,-0.381,-7.019,24.658,36.438
0.978,-0.412,-0.359,-3.784,33.447,35.583
0.95,-0.314,-0.349,-0.061,37.537,35.217
0.899,-0.249,-0.348,5.981,38.086,34.424
0.929,-0.196,-0.371,11.78,37.72,32.227
0.858,-0.113,-0.335,15.808,31.189,35.767
0.805,-0.069,-0.366,18.311,27.954,36.804
0.815,-0.078,-0.387,21.24,26.245,33.264
0.769,-0.038,-0.404,21.423,20.203,31.311
0.755,-0.006,-0.451,20.691,17.944,29.663
0.783,0.013,-0.49,19.47,16.907,27.405
0.802,0.011,-0.505,18.25,12.939,23.987
0.821,-0.004,-0.512,17.761,8.972,20.203
0.869,-0.011,-0.527,16.785,6.714,16.663
0.899,-0.021,-0.538,14.954,4.028,13.855
0.911,-0.027,-0.548,13.367,0.671,11.353
0.932,-0.045,-0.566,12.939,-0.366,9.521
0.938,-0.06,-0.588,13.489,-0.977,8.85
0.944,-0.086,-0.605,14.404,-0.916,8.728
0.942,-0.118,-0.611,15.137,0.122,8.789
0.944,-0.158,-0.607,15.93,2.93,7.874
0.953,-0.187,-0.591,16.541,7.446,6.897
0.968,-0.212,-0.58,16.602,11.78,3.784
0.981,-0.219,-0.564,16.174,15.625,0.671
0.992,-0.221,-0.549,16.846,18.799,-1.038
0.996,-0.216,-0.535,18.494,21.362,-1.77
0.982,-0.218,-0.52,21.362,23.376,-1.953
0.964,-0.217,-0.508,24.414,26.123,-0.793
0.945,-0.214,-0.5,26.428,29.419,1.648
0.93,-0.213,-0.482,28.564,33.386,4.395
0.914,-0.21,-0.469,29.907,37.537,7.507
0.888,-0.199,-0.454,30.884,41.565,11.292
0.857,-0.202,-0.443,32.288,45.715,14.587
0.844,-0.196,-0.432,33.203,50.659,17.944
0.826,-0.196,-0.426,33.813,55.603,19.958
0.801,-0.192,-0.42,33.997,59.998,20.752
0.787,-0.192,-0.417,34.363,65.063,21.118
0.782,-0.186,-0.418,34.546,70.374,21.179
0.778,-0.177,-0.412,33.997,75.134,21.24
0.769,-0.173,-0.411,32.715,79.956,22.461
0.764,-0.165,-0.397,32.288,83.557,23.193
0.752,-0.156,-0.397,32.715,86.365,22.949
0.728,-0.142,-0.408,32.227,87.585,22.522
0.706,-0.128,-0.437,30.945,88.013,21.729
0.685,-0.111,-0.472,29.724,89.111,21.423
0.667,-0.091,-0.51,29.114,91.125,22.522
0.656,-0.07,-0.544,28.809,93.75,23.865
0.635,-0.042,-0.582,28.687,95.947,26.001
0.615,-0.025,-0.598,29.541,96.741,29.602
0.593,-0.012,-0.596,30.945,97.046,33.081
0.585,-0.006,-0.594,31.25,97.961,37.415
0.585,0.002,-0.6,30.579,97.656,41.443
0.579,0.01,-0.625,29.48,95.947,44.739
0.574,0.015,-0.648,29.297,93.14,47.546
0.564,0.019,-0.673,29.602,90.515,50.11
0.543,0.031,-0.714,29.175,89.172,52.673
0.503,0.054,-0.768,27.893,87.524,55.237
-0.037,0.684,-1.357,14.404,-25.757,-26.367
-0.043,0.721,-1.372,10.925,-33.447,-29.663
-0.044,0.746,-1.386,7.385,-41.931,-33.63
-0.056,0.77,-1.401,4.15,-51.636,-38.147
-0.064,0.784,-1.421,0.366,-61.218,-43.884
-0.079,0.795,-1.446,-4.028,-71.106,-51.88
-0.099,0.807,-1.469,-9.277,-81.482,-60.852
-0.092,0.824,-1.499,-17.029,-91.98,-71.045
-0.091,0.848,-1.56,-25.635,-103.577,-83.74
-0.083,0.881,-1.624,-34.18,-117.859,-98.267
-0.082,0.903,-1.665,-42.969,-133.484,-116.028
-0.048,0.907,-1.682,-52.368,-148.071,-134.949
0.007,0.908,-1.681,-63.232,-159.79,-153.87
0.081,0.895,-1.648,-76.416,-169.189,-171.265
0.19,0.88,-1.589,-89.783,-176.27,-184.509
0.298,0.857,-1.513,-102.112,-180.664,-193.115
0.378,0.836,-1.434,-111.938,-184.875,-196.594
0.401,0.81,-1.329,-118.103,-189.819,-196.533
0.363,0.772,-1.205,-118.774,-194.397,-193.787
0.301,0.714,-1.029,-115.723,-197.205,-188.599
0.231,0.661,-0.828,-113.525,-195.679,-180.664
0.171,0.6,-0.652,-113.281,-192.444,-170.776
0.059,0.529,-0.481,-110.779,-192.993,-160.278
-0.047,0.422,-0.28,-103.149,-195.801,-151.428
-0.121,0.295,-0.099,-96.252,-195.74,-144.958
-0.144,0.161,0.035,-93.628,-193.97,-139.771
-0.167,0.047,0.121,-94.36,-192.505,-135.01
-0.178,-0.046,0.163,-95.398,-190.369,-129.028
-0.153,-0.14,0.185,-94.482,-184.998,-122.07
-0.104,-0.213,0.183,-92.896,-176.941,-114.807
-0.036,-0.279,0.203,-91.492,-167.48,-106.567
0.048,-0.354,0.24,-90.82,-155.762,-98.022
0.174,-0.451,0.278,-90.454,-140.93,-87.769
0.311,-0.551,0.301,-89.905,-125,-74.463
0.471,-0.62,0.301,-88.867,-111.267,-58.716
0.605,-0.665,0.268,-87.036,-99.915,-41.504
0.72,-0.672,0.215,-83.252,-90.088,-24.17
0.811,-0.681,0.161,-76.477,-80.444,-9.338
0.877,-0.698,0.106,-68.054,-70.313,2.625
0.93,-0.708,0.047,-59.57,-60.059,13.428
0.969,-0.716,-0.02,-53.162,-49.988,22.949
0.986,-0.698,-0.101,-48.584,-39.612,30.945
0.997,-0.665,-0.173,-43.762,-27.771,36.011
1,-0.61,-0.243,-38.635,-15.259,36.987
1.013,-0.545,-0.303,-35.767,-3.784,35.706
1.029,-0.461,-0.379,-35.217,6.409,34.668
1.02,-0.374,-0.432,-34.973,13.367,34.668
1.014,-0.316,-0.476,-31.494,19.226,36.194
1.002,-0.272,-0.496,-24.719,24.292,39.551
0.993,-0.25,-0.489,-16.785,27.832,41.992
0.973,-0.233,-0.473,-11.353,29.907,43.579
0.974,-0.219,-0.484,-9.705,31.311,42.908
0.963,-0.191,-0.51,-9.216,28.625,40.894
0.94,-0.161,-0.55,-7.202,24.78,39.49
0.921,-0.152,-0.596,-2.441,21.912,37.292
0.905,-0.146,-0.61,3.174,18.799,35.4
0.872,-0.142,-0.622,7.08,17.7,34.424
0.874,-0.139,-0.631,10.071,18.494,33.081
0.874,-0.132,-0.604,12.39,17.761,31.25
0.87,-0.129,-0.574,13.916,16.357,28.259
0.876,-0.128,-0.549,14.648,15.137,24.841
0.878,-0.111,-0.532,15.625,13.855,21.118
0.883,-0.086,-0.521,17.456,13,17.395
0.889,-0.066,-0.5,19.165,12.817,13.428
0.913,-0.055,-0.487,19.958,14.099,9.827
0.932,-0.039,-0.481,20.508,15.686,7.874
0.943,-0.02,-0.49,21.118,16.968,6.714
0.955,-0.004,-0.492,22.705,18.738,6.897
0.96,-0.001,-0.49,24.963,21.667,8.118
0.962,-0.015,-0.484,26.245,25.146,7.935
0.955,-0.018,-0.476,27.222,28.32,8.484
0.979,-0.053,-0.469,29.48,31.555,8.606
0.962,-0.061,-0.465,31.128,32.959,8.728
0.942,-0.073,-0.453,32.166,33.936,8.728
0.938,-0.083,-0.443,32.471,37.476,9.766
0.93,-0.086,-0.438,32.043,42.48,11.597
0.923,-0.078,-0.438,31.433,47.424,14.099
0.908,-0.073,-0.44,31.067,52.246,16.296
0.89,-0.063,-0.446,30.212,56.335,17.883
0.88,-0.061,-0.457,29.846,60.12,19.897
0.864,-0.063,-0.458,30.029,63.293,21.118
0.846,-0.085,-0.456,30.457,65.735,20.996
0.828,-0.098,-0.461,30.151,68.42,20.691
0.812,-0.106,-0.471,29.114,70.984,19.897
0.801,-0.107,-0.476,28.442,73.975,19.348
0.796,-0.102,-0.489,27.771,77.393,19.775
0.78,-0.097,-0.507,27.527,80.017,20.752
0.753,-0.096,-0.521,28.076,81.604,22.095
0.729,-0.096,-0.54,29.236,83.923,23.499
0.709,-0.088,-0.556,29.907,87.097,24.78
0.693,-0.079,-0.562,30.029,90.271,25.818
0.679,-0.065,-0.564,30.334,94.055,27.1
0.669,-0.043,-0.552,30.579,98.206,28.137
0.664,-0.019,-0.536,30.212,101.685,28.992
0.658,0.009,-0.538,28.687,104.126,30.212
0.635,0.047,-0.567,27.222,104.797,31.372
