aX,aY,aZ,gX,gY,gZ
-0.249,-0.778,-0.277,-12.451,-49.011,16.907
-0.259,-0.741,-0.284,-12.024,-46.265,9.888
-0.252,-0.691,-0.3,-7.385,-39.917,6.042
-0.244,-0.682,-0.297,-0.061,-29.663,7.751
-0.216,-0.706,-0.267,7.935,-17.517,13.794
-0.169,-0.748,-0.238,16.418,-6.47,19.47
-0.115,-0.77,-0.223,24.658,2.441,22.217
-0.022,-0.8,-0.204,31.86,9.766,21.79
0.072,-0.831,-0.193,37.781,14.282,21.24
0.179,-0.865,-0.195,41.321,14.099,22.4
0.292,-0.915,-0.202,37.659,8.728,24.902
0.377,-0.975,-0.197,26.062,0.183,28.748
0.427,-1.003,-0.201,9.399,-9.644,32.959
0.414,-0.99,-0.226,-6.531,-19.836,36.682
0.354,-0.996,-0.23,-17.944,-26.062,38.025
0.323,-1.01,-0.219,-23.132,-27.161,33.752
0.323,-1.02,-0.205,-22.522,-22.888,25.208
0.327,-1.013,-0.187,-20.508,-15.381,16.479
0.31,-0.997,-0.176,-20.142,-8.362,10.01
0.277,-0.986,-0.158,-18.311,-2.808,5.798
0.246,-0.989,-0.143,-15.93,1.404,3.113
0.221,-1,-0.126,-17.09,3.113,2.747
0.191,-0.994,-0.107,-22.583,1.404,5.371
0.17,-0.987,-0.079,-29.419,-1.587,9.277
0.15,-0.991,-0.045,-35.4,-5.737,13.062
0.12,-0.986,-0.024,-39.795,-10.071,16.235
0.113,-0.965,-0.028,-42.236,-12.085,18.86
0.121,-0.963,-0.021,-41.321,-10.132,21.484
0.133,-1.003,0.007,-38.574,-5.188,24.536
0.153,-1.031,0.035,-34.18,1.099,25.452
0.186,-1.043,0.047,-25.94,8.301,22.949
0.193,-1.085,0.052,-13.916,14.648,19.287
0.196,-1.143,0.055,-1.587,18.921,14.526
0.199,-1.159,0.028,5.859,20.02,8.972
0.212,-1.149,-0.021,4.089,18.555,6.287
0.243,-1.129,-0.058,-4.15,16.724,9.155
0.235,-1.108,-0.086,-12.451,13.672,16.113
0.209,-1.096,-0.101,-17.029,9.705,23.376
0.182,-1.108,-0.102,-16.846,6.531,27.832
0.178,-1.138,-0.107,-14.709,5.493,30.09
0.182,-1.172,-0.107,-12.939,5.127,30.823
0.177,-1.195,-0.092,-13.733,4.333,29.358
0.179,-1.221,-0.081,-16.174,4.578,26.733
0.193,-1.24,-0.057,-20.081,5.798,24.048
0.214,-1.25,-0.03,-25.94,7.08,20.508
0.224,-1.225,-0.018,-29.968,9.033,17.456
0.26,-1.18,0.005,-30.518,11.78,15.442
0.238,-1.183,0.012,-27.1,16.052,15.076
0.23,-1.188,0.031,-20.63,19.653,10.986
0.276,-1.211,0.051,-11.658,23.499,4.944
0.314,-1.223,0.055,-4.822,24.902,0.366
0.31,-1.236,0.06,-2.075,21.79,-2.136
0.292,-1.237,0.056,-4.395,15.686,-2.991
0.289,-1.212,0.054,-10.986,9.338,-2.93
0.284,-1.179,0.049,-17.517,3.784,-2.686
0.27,-1.139,0.037,-19.897,0,-1.831
0.263,-1.124,0.039,-18.433,-0.977,-0.488
0.257,-1.106,0.041,-14.771,-0.854,0.366
0.249,-1.098,0.031,-9.766,-0.122,0.916
0.25,-1.095,0.021,-4.517,0.366,0.366
0.256,-1.105,0.006,0.305,1.16,-0.244
0.263,-1.103,-0.007,2.563,1.587,-1.343
0.263,-1.102,-0.013,2.38,2.014,-2.136
0.816,-1.269,-0.04,33.325,37.292,-12.207
0.391,-1.135,-0.209,21.973,40.833,34.729
0.16,-0.982,-0.115,6.714,49.133,41.931
0.103,-0.966,0.022,9.583,43.945,36.743
0.105,-1.031,0.123,5.371,42.053,31.25
0.203,-1.079,0.093,-12.512,48.889,23.926
0.234,-1.096,0.041,-27.283,42.969,12.146
0.239,-1.108,-0.014,-34.485,32.532,4.089
0.258,-1.152,-0.036,-35.522,25.757,1.526
0.239,-1.203,-0.035,-36.316,24.231,1.16
0.204,-1.23,-0.029,-34.302,23.132,-0.854
0.151,-1.239,-0.003,-25.085,22.583,0.183
-0.016,-1.262,0.091,-9.521,21.423,4.333
-0.214,-1.257,0.217,10.254,21.301,15.137
-0.274,-1.238,0.254,23.437,26.489,31.25
-0.316,-1.259,0.235,19.47,31.311,41.199
-0.317,-1.342,0.186,5.92,32.959,43.823
-0.377,-1.418,0.178,-10.742,34.912,42.969
-0.427,-1.503,0.296,-23.254,37.415,42.236
-0.461,-1.793,0.602,-40.222,33.447,40.222
-0.896,-2.093,0.632,-65.796,17.151,30.09
-1.017,-1.925,0.402,-59.387,23.254,15.93
-0.928,-1.867,0.156,-37.476,40.222,8.911
-1.073,-1.967,0.259,-45.166,27.893,5.493
-1.218,-2.119,0.373,-54.199,16.235,1.099
-1.298,-2.397,0.365,-61.707,31.921,-4.333
-1.565,-2.56,0.403,-85.999,43.152,-6.531
-1.934,-2.449,0.506,-123.901,40.894,-5.188
-2.303,-2.096,0.658,-161.438,26.672,-1.892
-2.078,-1.644,0.781,-180.542,10.071,12.939
-1.577,-1.48,0.846,-170.776,-9.827,13.611
-1.12,-1.542,0.998,-138.123,-39.917,-7.812
-0.621,-1.308,1.127,-90.088,-55.603,-30.64
0.113,-0.853,1.052,-31.372,-40.405,-54.26
0.858,-0.456,0.942,22.461,-11.536,-97.9
1.294,0.391,0.85,66.406,37.964,-132.935
1.565,1.451,0.045,101.196,140.076,-119.629
1.879,1.897,-1.281,155.762,212.158,-84.656
2.175,1.914,-1.266,225.952,170.166,-36.316
2.363,2.122,-0.884,172.607,136.658,62.5
2.982,1.098,-1.003,223.755,90.515,188.049
3.568,0.168,-1.507,225.342,17.7,264.404
3.721,-0.724,-1.88,212.097,-72.021,258.484
3.432,-1.786,-2.124,159.607,-122.62,212.769
3.141,-2.812,-2.113,36.072,-132.812,168.518
2.957,-3.289,-1.604,-86.853,-110.84,129.822
2.384,-2.684,-0.962,-144.653,-68.542,54.993
1.507,-1.533,-0.558,-137.878,-21.667,-39.917
0.583,-0.239,-0.094,-130.493,13.855,-104.37
-0.167,0.703,0.225,-145.203,31.677,-121.46
-0.524,1.112,0.533,-152.771,31.799,-100.647
-0.623,1.148,0.717,-148.743,4.15,-64.88
-0.517,0.915,0.768,-132.141,-27.527,-31.067
-0.16,0.418,0.77,-99.06,-44.922,-5.127
0.218,-0.103,0.716,-52.002,-46.997,12.451
0.522,-0.587,0.559,-6.104,-38.452,17.456
0.699,-0.937,0.348,26.55,-26.855,10.864
0.695,-1.055,0.095,42.358,-10.498,-1.282
0.621,-0.991,-0.142,40.1,7.08,-19.958
0.496,-0.813,-0.275,22.583,20.447,-37.109
0.282,-0.511,-0.285,-1.282,31.067,-46.143
0.093,-0.286,-0.17,-22.888,40.894,-48.95
0.015,-0.168,0.05,-41.26,46.997,-42.908
0.018,-0.117,0.276,-53.528,48.401,-27.832
0.116,-0.196,0.475,-56.335,44.617,-11.78
0.232,-0.3,0.587,-51.025,37.048,1.892
0.316,-0.383,0.628,-35.95,28.564,8.85
0.386,-0.543,0.613,-15.076,21.729,9.094
0.415,-0.635,0.499,2.747,19.775,5.31
0.45,-0.752,0.356,15.442,16.541,-3.296
0.458,-0.822,0.22,20.386,9.46,-8.606
0.466,-0.886,0.125,19.226,3.235,-10.742
0.486,-0.958,0.087,9.583,-1.526,-14.587
0.496,-0.988,0.039,-4.395,-5.005,-19.714
0.509,-0.987,0.073,-12.817,-10.315,-23.865
0.545,-0.892,0.04,-13.062,-15.808,-25.269
0.48,-0.832,-0.007,-0.854,-27.283,-32.104
0.462,-1.009,0.082,24.292,-41.443,-48.157
0.527,-1.097,0.198,41.809,-54.565,-56.641
0.562,-1.145,0.273,47.791,-58.96,-52.368
0.522,-1.141,0.305,45.593,-55.542,-41.382
0.432,-1.103,0.329,39.49,-53.528,-33.508
0.395,-1.022,0.331,33.813,-52.063,-28.748
0.398,-0.995,0.352,34.424,-47.791,-27.222
0.419,-0.992,0.349,33.691,-40.222,-26.367
0.456,-0.959,0.361,30.457,-29.663,-26.184
0.439,-0.935,0.304,26.001,-17.09,-29.114
0.427,-0.891,0.229,22.827,-4.272,-36.438
0.315,-0.831,0.23,26.123,5.554,-47.913
0.261,-0.824,0.287,31.738,13.062,-61.707
0.257,-0.779,0.319,30.579,22.278,-75.317
0.279,-0.791,0.293,26.917,37.537,-88.623
0.331,-0.866,0.204,22.644,58.655,-105.469
0.325,-1.007,0.1,18.677,73.242,-126.709
0.464,-1.166,-0.048,16.479,79.285,-142.517
0.339,-1.176,-0.023,20.386,80.444,-139.893
0.221,-1.25,0.159,25.269,72.998,-114.502
0.083,-1.209,0.185,10.803,67.81,-80.505
0.032,-1.082,0.251,-2.93,52.307,-42.236
0.169,-0.974,0.26,4.822,29.724,-12.695
0.257,-0.956,0.14,21.179,17.212,-8.545
0.155,-0.988,0.027,38.086,9.216,-14.893
0.026,-1.031,-0.075,43.762,9.155,-21.667
-0.047,-1.027,-0.179,34.546,14.648,-25.879
-0.014,-1.014,-0.245,19.836,17.578,-28.931
0.062,-1.016,-0.248,5.005,17.273,-26.794
0.105,-1.032,-0.226,-10.681,15.015,-16.235
0.077,-1.058,-0.167,-26.062,9.521,-2.014
0.069,-1.033,-0.085,-39.001,8.179,11.963
0.076,-0.994,-0.006,-47.363,10.071,20.081
0.038,-1.008,0.043,-51.758,7.141,20.63
-0.038,-1.016,0.127,-52.979,1.465,18.616
0.032,-0.975,0.225,-46.326,1.038,18.677
0.171,-0.986,0.207,-31.189,8.789,16.296
0.257,-0.989,0.142,-20.691,15.991,9.338
0.305,-0.946,0.093,-21.362,21.912,-0.366
0.304,-0.899,0.099,-30.334,30.212,-12.39
0.144,-0.947,0.198,-36.499,35.461,-23.682
0.019,-0.992,0.228,-32.41,42.358,-24.17
-0.591,-1.241,0.408,-7.69,-13.428,-8.118
-0.762,-1.273,0.44,-7.69,-11.658,-7.141
-0.977,-1.324,0.479,-6.592,-5.066,-7.874
-1.213,-1.365,0.511,-2.502,3.906,-9.155
-1.476,-1.442,0.53,5.554,13.916,-9.216
-1.746,-1.536,0.558,15.259,24.353,-8.423
-1.988,-1.601,0.597,20.691,33.997,-4.883
-2.211,-1.661,0.638,18.372,39.734,1.709
-2.333,-1.679,0.703,7.385,38.635,12.268
-2.36,-1.709,0.762,-9.644,31.006,28.87
-2.339,-1.706,0.807,-29.358,17.822,47.974
-2.269,-1.669,0.871,-49.377,7.568,67.871
-2.081,-1.727,0.989,-66.284,6.653,89.783
-1.858,-1.713,1.108,-77.393,6.897,102.417
-1.553,-1.527,1.231,-75.073,6.409,100.769
-1.161,-1.19,1.402,-54.81,6.653,92.896
-0.734,-0.969,1.469,-17.7,2.625,83.435
-0.329,-0.773,1.398,23.682,-15.686,66.101
0.13,-0.194,1.137,61.218,-45.776,36.987
0.446,0.378,0.716,93.811,-86.975,19.043
0.921,0.715,0.274,101.013,-129.395,30.09
1.578,1.08,-0.181,76.416,-156.799,56.946
2.151,1.339,-0.672,44.617,-177.063,90.027
2.642,1.678,-1.232,26.245,-198.181,120.667
3.104,1.956,-1.768,22.095,-205.322,159.119
3.402,1.548,-2.146,20.142,-183.472,231.689
3.883,0.804,-1.997,0.305,-130.798,308.044
4,-0.402,-1.297,-41.565,-48.767,368.042
4,-1.833,-0.455,-90.576,35.156,393.005
4,-3.623,-0.139,-112.976,77.026,372.314
3.732,-4,-0.398,-85.205,60.73,307.739
2.731,-4,-0.66,-27.283,11.108,164.734
1.574,-3.666,-0.851,-2.197,-10.498,-29.48
0.454,-0.8,-1.016,-23.926,-11.536,-192.444
-0.426,1.342,-0.867,-74.707,-9.338,-249.512
-1.135,2.362,-0.334,-140.076,-2.991,-184.692
-1.383,2.545,0.458,-194.519,-4.883,-80.505
-0.838,2.143,1.048,-203.613,-2.869,-4.395
-0.136,1.45,1.394,-159.119,9.949,43.823
0.509,0.601,1.511,-77.576,30.945,61.462
0.936,-0.212,1.391,6.348,35.645,52.551
0.982,-0.784,0.876,69.397,18.555,27.954
0.689,-1.034,0.187,96.252,-11.597,0.671
0.381,-1.014,-0.316,81.36,-39.673,-19.531
0.185,-0.816,-0.528,32.959,-47.607,-27.649
0.052,-0.606,-0.454,-22.644,-36.133,-20.447
0.105,-0.522,-0.23,-60.974,-18.25,-6.775
0.233,-0.502,0.082,-68.176,2.197,0.549
0.32,-0.549,0.435,-46.814,24.353,-1.465
0.413,-0.475,0.615,-17.7,30.64,-14.038
0.418,-0.549,0.6,8.789,44.495,-11.658
0.45,-0.643,0.57,19.653,44.006,-13.855
0.429,-0.706,0.496,17.639,27.405,-12.878
0.427,-0.825,0.389,14.221,13.367,-6.958
0.453,-0.913,0.319,10.01,1.587,-5.432
0.478,-0.964,0.315,11.963,-2.991,-6.897
0.465,-1.005,0.332,20.142,-2.991,-10.498
0.47,-1.063,0.334,28.687,0.854,-14.587
0.508,-1.094,0.314,34.241,10.925,-20.935
0.506,-1.102,0.313,36.621,17.883,-25.513
0.512,-1.093,0.317,36.072,20.447,-27.588
0.538,-1.075,0.316,31.738,20.142,-28.442
0.541,-1.052,0.31,25.452,16.968,-29.175
0.55,-1.016,0.295,18.738,12.512,-29.846
0.573,-0.985,0.268,14.465,9.888,-30.457
0.593,-0.956,0.25,13.916,10.071,-31.494
0.596,-0.951,0.235,17.7,13.55,-32.043
0.593,-0.958,0.216,24.658,20.203,-34.302
0.568,-0.947,0.201,32.654,27.771,-36.682
0.56,-0.922,0.186,38.818,34.851,-38.208
0.541,-0.905,0.184,41.138,39.856,-37.354
0.52,-0.914,0.19,39.673,41.199,-34.363
0.5,-0.912,0.194,34.607,39.246,-31.433
0.516,-0.883,0.214,28.32,34.729,-30.334
0.524,-0.861,0.249,22.827,28.931,-28.931
0.529,-0.887,0.244,19.897,22.339,-25.757
0.534,-0.912,0.226,16.235,16.479,-27.222
0.521,-0.882,0.199,12.695,13,-35.95
0.487,-0.844,0.179,10.803,13.367,-40.466
0.417,-0.832,0.163,12.268,14.648,-41.443
0.335,-0.826,0.145,13.428,15.137,-41.077
0.304,-0.812,0.134,13.062,13,-39.978
0.331,-0.783,0.131,10.864,9.338,-37.415
0.373,-0.781,0.14,6.104,6.226,-32.837
0.381,-0.87,0.109,-0.183,2.747,-28.381
0.342,-0.867,0.137,-7.874,-2.075,-29.114
0.319,-0.811,0.183,-12.634,-2.258,-31.372
0.321,-0.806,0.193,-12.695,0.244,-30.029
0.294,-0.857,0.184,-8.85,1.282,-25.696
0.299,-0.864,0.181,-3.845,4.028,-23.804
0.351,-0.858,0.182,-2.686,6.042,-26.306
0.36,-0.85,0.186,-1.404,8.362,-29.968
0.329,-0.833,0.16,0.366,12.573,-33.203
0.317,-0.815,0.127,3.967,15.625,-35.767
0.301,-0.799,0.083,10.62,16.113,-37.476
0.289,-0.798,0.05,15.137,15.93,-37.109
0.263,-0.795,0.033,16.785,14.954,-35.156
0.234,-0.804,0.026,16.479,14.282,-32.471
0.249,-0.801,0.013,15.381,14.16,-29.175
0.29,-0.796,0.009,15.137,13.733,-27.649
0.283,-0.798,0.013,18.127,15.93,-27.771
0.273,-0.802,0.019,25.146,20.996,-27.1
0.257,-0.794,0.027,34.18,26.428,-28.32
0.23,-0.817,0.027,39.795,31.189,-31.738
0.184,-0.84,0.022,41.626,34.973,-33.264
0.137,-0.867,0.041,39.429,36.499,-32.654
0.123,-0.878,-0.006,35.889,34.241,-32.593
0.184,-0.842,-0.014,27.893,26.306,-32.41
0.215,-0.844,-0.063,19.958,19.165,-32.227
0.288,-0.849,-0.004,9.766,13.672,-32.043
0.274,-0.86,-0.077,-0.061,12.329,-34.485
0.174,-0.834,-0.005,-6.836,7.507,-39.795
0.128,-0.848,-0.044,2.136,11.108,-43.64
0.124,-0.822,-0.018,13.55,16.479,-42.236
0.125,-0.813,-0.042,20.935,19.226,-37.17
0.127,-0.793,0.036,17.761,16.235,-33.752
0.121,-0.799,0.065,15.503,13.855,-33.508
0.084,-0.82,0.07,18.066,11.78,-33.752
0.051,-0.854,0.055,23.01,7.507,-32.532
-0.861,-1.544,0.134,-32.166,-1.465,-0.916
-1.102,-1.72,0.185,-31.738,10.681,0.793
-1.377,-1.822,0.277,-35.034,24.109,-1.648
-1.64,-1.9,0.379,-38.513,38.391,-8.118
-1.888,-1.999,0.449,-39.673,49.011,-13.428
-2.117,-2.099,0.513,-39.612,52.979,-13.916
-2.306,-2.145,0.638,-45.41,52.673,-9.277
-2.411,-2.154,0.787,-63.049,52.49,0.366
-2.46,-2.135,0.906,-88.44,50.537,16.296
-2.461,-2.026,1.012,-112.366,44.739,33.203
-2.355,-1.852,1.066,-125.427,38.025,49.438
-2.151,-1.719,1.123,-125.244,30.334,63.965
-1.847,-1.565,1.204,-116.211,20.02,73.73
-1.491,-1.193,1.29,-101.807,10.681,72.388
-1.104,-0.833,1.292,-68.604,-0.916,61.829
-0.661,-0.477,1.18,-17.212,-20.63,42.419
-0.104,0.011,0.961,39.368,-50.232,15.076
0.545,0.75,0.601,84.473,-80.872,-9.277
1.116,1.356,0.096,109.802,-107.544,-5.615
1.781,2.169,-0.283,114.563,-140.198,33.936
2.182,2.403,-0.861,108.093,-165.039,111.45
2.668,2.274,-1.6,102.722,-199.89,192.871
3.341,2.153,-2.013,70.251,-204.102,249.39
4,1.994,-1.766,7.324,-147.034,309.387
4,1.218,-1.038,-73.059,-73.792,390.991
4,-0.357,-0.327,-156.25,-31.982,472.961
4,-2.451,0.298,-206.97,-22.339,500
4,-4,0.257,-188.965,-31.25,447.754
3.721,-4,-0.253,-74.28,-55.115,305.481
2.472,-4,-0.966,67.81,-62.744,61.279
1.2,-2.591,-1.598,111.389,-57.312,-208.008
-0.047,0.712,-1.677,21.362,-43.884,-351.99
-1.223,2.492,-1.114,-137.939,-21.423,-307.373
-1.866,3.203,-0.259,-279.114,-27.771,-165.283
-1.616,3.242,0.486,-327.942,-36.011,-47.791
-0.977,2.787,1.146,-267.883,-10.132,21.118
-0.217,1.943,1.615,-139.038,43.884,62.805
0.495,0.877,1.885,-3.235,76.782,74.89
0.939,-0.035,1.656,88.745,68.909,66.101
0.969,-0.814,0.93,130.005,33.691,44.312
0.755,-1.278,0.078,123.962,-12.939,21.057
0.418,-1.404,-0.532,74.28,-60.486,-0.366
0.235,-1.213,-0.756,0.549,-79.102,-10.437
0.101,-0.969,-0.653,-66.101,-63.293,-9.705
0.299,-0.709,-0.327,-103.333,-29.602,-4.761
0.19,-0.575,0.176,-105.164,-13.367,-4.883
0.441,-0.275,0.497,-87.341,4.7,-18.494
0.48,-0.215,0.792,-53.833,22.827,-10.315
0.342,-0.298,0.923,-26.733,22.827,-0.244
0.473,-0.433,0.803,-4.089,27.466,0.061
0.467,-0.611,0.629,20.203,26.794,-1.953
0.45,-0.767,0.462,38.086,17.822,0.488
0.423,-0.895,0.376,45.41,7.08,2.319
0.432,-0.981,0.348,41.016,0.427,1.892
0.456,-1.01,0.382,29.114,3.174,1.648
0.496,-1.036,0.468,16.418,9.46,1.465
0.554,-1.06,0.533,8.057,15.747,0.977
0.614,-1.06,0.579,5.92,19.592,-2.197
0.629,-1.067,0.592,7.141,20.691,-5.859
0.637,-1.054,0.568,9.033,19.653,-9.888
0.647,-1.013,0.533,12.634,15.991,-16.113
0.597,-0.973,0.515,16.724,6.47,-22.888
0.619,-0.912,0.477,17.7,-0.244,-27.222
0.623,-0.887,0.442,17.456,0.061,-27.832
0.596,-0.876,0.441,17.639,2.075,-28.87
0.59,-0.863,0.449,18.311,4.272,-30.273
0.614,-0.86,0.447,19.348,7.812,-31.494
0.608,-0.862,0.45,20.935,12.939,-33.142
0.569,-0.86,0.451,23.499,18.005,-33.63
0.532,-0.868,0.434,25.757,20.935,-34.058
0.531,-0.861,0.407,26.245,21.606,-35.645
0.52,-0.854,0.388,24.292,21.057,-36.987
0.505,-0.867,0.365,20.386,19.958,-35.645
0.508,-0.87,0.351,14.099,17.029,-33.813
0.527,-0.871,0.348,7.446,11.169,-33.875
0.534,-0.858,0.337,2.686,4.211,-35.522
0.55,-0.847,0.311,0.977,-0.122,-38.33
0.556,-0.827,0.281,1.77,-1.282,-41.077
0.542,-0.81,0.277,4.944,-2.014,-42.786
0.477,-0.802,0.286,8.24,-2.808,-42.175
0.5,-0.771,0.279,7.507,-0.854,-44.617
0.484,-0.732,0.28,4.395,-1.404,-46.631
0.554,-0.715,0.26,0.977,-1.038,-47.302
0.519,-0.746,0.233,-1.526,-4.456,-46.204
0.505,-0.718,0.241,-3.113,-8.423,-47.668
0.394,-0.717,0.271,-2.869,-8.362,-47.668
0.395,-0.7,0.252,-3.235,2.258,-51.514
0.376,-0.691,0.233,-0.916,15.808,-55.359
0.34,-0.687,0.244,7.08,24.841,-54.138
0.369,-0.684,0.23,15.381,28.687,-53.162
0.43,-0.679,0.205,21.606,29.663,-53.65
0.49,-0.668,0.162,25.269,34.912,-52.795
0.483,-0.679,0.145,24.78,36.621,-52.185
0.456,-0.688,0.124,20.02,35.156,-51.453
0.411,-0.693,0.111,12.756,32.043,-51.086
0.353,-0.724,0.112,4.395,27.405,-50.659
0.339,-0.755,0.122,-4.639,24.536,-49.316
0.331,-0.714,0.138,-13.428,21.729,-49.988
0.35,-0.649,0.178,-18.005,20.691,-51.941
0.362,-0.623,0.21,-18.799,22.461,-50.72
0.343,-0.626,0.218,-19.775,23.376,-46.57
0.268,-0.638,0.22,-19.165,21.24,-44.312
0.166,-0.669,0.245,-14.099,18.738,-44.006
0.096,-0.677,0.286,-8.85,18.494,-42.969
0.147,-0.727,0.333,-6.226,19.531,-39.307
0.152,-0.768,0.332,-7.996,18.494,-35.461
0.173,-0.74,0.353,-4.15,13.55,-37.292
0.196,-0.685,0.333,7.874,10.437,-40.588
0.275,-0.735,0.34,17.822,11.047,-39.185
0.208,-0.821,0.265,12.085,12.024,-34.729
0.104,-0.827,0.238,3.906,4.272,-38.086
0.055,-0.832,0.246,4.883,-3.845,-42.969
0.021,-0.834,0.24,4.761,-4.456,-41.504
0.01,-0.849,0.245,1.038,-2.625,-35.767
0.021,-0.861,0.273,-1.099,-2.197,-30.457
0.024,-0.856,0.316,0.61,-2.563,-27.344
0.088,-0.823,0.326,5.005,-3.601,-26.794
0.034,-0.893,0.286,12.573,-2.258,-25.513
0.01,-0.946,0.251,20.508,-0.305,-28.198
-0.557,-1.28,0.432,-32.837,-3.235,-5.249
-0.67,-1.329,0.477,-39.001,-4.395,-1.282
-0.839,-1.42,0.511,-42.786,-4.639,3.113
-1.019,-1.49,0.547,-44.739,-3.784,4.822
-1.187,-1.506,0.581,-44.495,0.61,4.211
-1.394,-1.542,0.613,-42.236,8.545,1.587
-1.657,-1.585,0.687,-40.833,20.142,0.488
-1.904,-1.627,0.807,-48.401,33.997,5.432
-2.121,-1.66,0.935,-66.101,45.105,17.395
-2.228,-1.687,1.056,-87.28,50.11,33.569
-2.291,-1.715,1.196,-104.614,49.316,49.561
-2.256,-1.704,1.326,-112.427,44.312,63.293
-2.132,-1.597,1.392,-111.572,36.499,72.754
-1.986,-1.523,1.4,-105.286,26.917,78.43
-1.748,-1.366,1.413,-99.609,12.878,80.811
-1.472,-0.931,1.398,-96.252,-4.578,77.271
-1.096,-0.511,1.308,-76.294,-24.902,74.097
-0.667,-0.175,1.209,-35.645,-53.955,78.491
-0.151,0.255,1.011,0.244,-82.397,78.186
0.412,0.854,0.724,28.87,-114.38,74.951
1.069,1.575,0.232,53.04,-153.015,75.5
1.896,2.346,-0.351,64.697,-204.651,87.708
2.535,2.747,-1.044,41.443,-235.901,128.967
3.187,2.792,-1.613,-15.808,-233.154,210.388
3.993,2.615,-1.915,-81.055,-182.922,303.345
4,2.164,-1.43,-128.784,-72.51,393.86
4,0.958,-0.316,-171.082,58.167,480.286
4,-1.391,0.781,-206.787,122.681,538.025
4,-4,1.224,-220.276,102.783,527.832
4,-4,1.497,-176.025,57.129,443.726
3.798,-4,1.552,-102.966,33.142,247.498
2.675,-3.995,0.843,-82.825,-19.958,-26.245
1.134,-0.612,-0.461,-111.694,-154.297,-250.732
-0.516,1.767,-1.442,-128.174,-257.141,-345.276
-1.734,3.118,-1.524,-155.273,-226.929,-303.589
-2.304,3.669,-0.881,-175.659,-130.432,-183.044
-1.826,3.387,-0.041,-143.494,-45.837,-71.045
-1.113,2.732,0.691,-76.599,25.452,4.883
-0.268,1.71,1.236,-4.578,88.501,54.443
0.49,0.514,1.474,50.11,108.826,83.435
0.966,-0.615,1.334,70.862,75.623,91.187
1.061,-1.351,0.965,57.922,20.203,74.585
0.93,-1.589,0.56,20.508,-27.832,44.189
0.612,-1.344,0.318,-28.931,-62.5,12.573
0.429,-0.892,0.171,-71.716,-73.914,-15.747
0.273,-0.467,0.188,-87.646,-62.561,-32.349
0.161,-0.102,0.317,-75.989,-36.438,-39.246
0.13,0.148,0.484,-45.837,-5.371,-39.307
0.107,0.239,0.622,-11.475,15.015,-34.485
0.173,0.137,0.717,13.245,24.658,-24.902
0.246,-0.055,0.738,26.489,26.184,-12.878
0.302,-0.291,0.689,32.654,23.132,-4.211
0.354,-0.496,0.624,34.119,16.541,0.366
0.419,-0.617,0.61,30.396,12.024,1.77
0.479,-0.672,0.667,23.743,13.489,1.77
0.5,-0.689,0.754,18.799,18.738,1.099
0.532,-0.659,0.827,18.372,23.132,-2.319
0.571,-0.655,0.849,21.606,27.405,-6.348
0.506,-0.668,0.849,27.161,27.588,-8.301
0.576,-0.701,0.81,31.433,34.546,-12.268
0.545,-0.732,0.816,31.921,33.508,-18.921
0.562,-0.732,0.803,31.921,28.015,-23.437
0.574,-0.738,0.794,29.663,22.339,-26.245
0.563,-0.704,0.799,22.339,17.395,-27.222
0.565,-0.664,0.807,14.282,11.719,-27.222
0.582,-0.627,0.814,8.85,6.165,-27.954
0.612,-0.598,0.809,8.24,3.967,-29.175
0.627,-0.573,0.801,12.085,5.188,-31.25
0.625,-0.56,0.788,17.212,7.324,-33.691
0.584,-0.57,0.759,20.508,8.484,-35.461
0.54,-0.563,0.724,21.423,8.301,-37.109
0.52,-0.549,0.7,20.813,7.568,-38.452
0.526,-0.538,0.703,19.897,7.324,-38.696
0.532,-0.538,0.71,19.531,9.033,-38.025
0.531,-0.546,0.711,21.118,11.292,-37.659
0.545,-0.562,0.688,24.902,12.451,-38.94
0.565,-0.571,0.651,29.541,13,-43.091
0.554,-0.561,0.633,33.997,14.465,-49.561
0.528,-0.558,0.621,36.56,16.479,-55.115
0.5,-0.531,0.633,36.011,16.052,-59.387
0.46,-0.535,0.623,31.616,13.55,-59.57
0.454,-0.532,0.601,21.973,7.507,-57.8
0.467,-0.507,0.587,6.653,-0.671,-56.152
0.492,-0.479,0.577,-7.812,-8.545,-52.795
0.511,-0.47,0.556,-17.639,-14.832,-48.645
0.513,-0.472,0.539,-20.02,-18.372,-45.349
0.484,-0.48,0.528,-14.709,-18.372,-44.8
0.449,-0.486,0.529,-5.005,-15.076,-47.302
0.407,-0.494,0.529,6.042,-8.911,-51.331
0.387,-0.499,0.519,15.93,-2.014,-54.016
0.379,-0.501,0.521,21.484,2.075,-55.847
0.385,-0.509,0.513,21.729,4.211,-54.993
0.402,-0.518,0.497,17.151,4.761,-52.185
0.429,-0.5,0.477,9.583,4.395,-51.575
0.469,-0.476,0.465,3.54,5.066,-51.758
0.504,-0.499,0.466,1.404,7.69,-50.293
0.481,-0.554,0.463,-0.427,10.498,-47.913
0.418,-0.586,0.452,-2.93,11.353,-47.852
0.386,-0.583,0.454,-4.578,9.583,-50.842
0.372,-0.531,0.444,-5.127,7.507,-54.81
0.365,-0.516,0.427,-2.563,6.653,-56.213
0.365,-0.516,0.392,2.869,5.554,-55.664
0.379,-0.509,0.37,6.592,3.113,-55.298
0.373,-0.49,0.354,5.127,1.465,-55.481
